from_name,to_name
花旗少林,中国香港
天官赐福,中国香港
异灵灵异,中国香港
逃出生天,美国
想,中国山东
女超人,美国
深渊幽灵,美国
木马屠城,美国
我爱贝克汉姆,德国
我爱贝克汉姆,英国
日日夜夜,美国
激情艳女,香港
冬,中国大陆
黑白配,法国
大爆炸,美国
大爆炸,法国
最美,中国
结婚礼服,韩国
岁月风云之上海皇帝,中国香港
天伦之旅,意大利
天伦之旅,法国
天伦之旅,美国
河边的男洗衣工,印度
啼笑姻缘,中国香港
义兄弟,韩国
千门八将,中国香港
致命性骚扰,中国香港
女特警,香港
墓地邂逅,加拿大
死了又死,美国
德川女刑罚史,日本
夜之女王,韩国
芳草碧连天,中国台湾
毒女,中国香港
自由落体,英国
结果,中国
江湖再见,中国香港
丧尸侠,美国
流言蜚语,中国大陆
星球大战2：克隆人的进攻,美国
救命,英国
救命,德国
女囚07号玲奈,日本
济南战役,中国大陆
晚春,日本
官能教室,日本
阿嫂传奇,中国香港
生死劫,中国大陆
如影随形,美国
吸血鬼德古拉,英国
女大当嫁,德国
空房子,中国山东
禁书,美国
木棉袈裟,中国大陆
木棉袈裟,中国香港
爱人同志,中国香港
铁面无私,美国
笼中女囚,瑞士
女大当嫁,中国香港
卡车,韩国
古镜怪谈,中国香港
红玫瑰白玫瑰,中国台湾
鬼镜2,美国
偷窥者,浙江横店
狂蟒之灾2：搜寻血兰,美国
苍空,日本
百变爱人,香港
百变爱人,中国大陆
鬼娃孽种,美国
小刀,荷兰
恋爱进行时,韩国
大法师,美国
发烧友,英国
星球大战5：帝国反击战,美国
火拼曼哈顿,中国香港
代号美洲豹,中国大陆
中原一点红,中国台湾
中原一点红,中国香港
傀儡之城,日本
唐·吉诃德,苏联
咫尺天涯,德国
石头剪刀布,中国大陆
侠盗石川,日本
隧道,罗马尼亚
隧道,苏联
拍档侦探,美国
灵欲春宵,美国
星语心愿之再爱,中国大陆
海峡,日本
突发事件,中国内地
打雀英雄传,中国香港
弄假成真,美国
水虎鱼,美国
初见,中国大陆
思凡,英国
春逝,韩国
春逝,日本
春逝,中国香港
弄假成真,美国
卷土重来,美国
钟楼怪人,美国
钟楼怪人,匈牙利
钟楼怪人,加拿大
钟楼怪人,捷克
彗星美人,美国
2077日本锁国,日本
爱情进化论,中国
最强罗曼史,韩国
和平鸽,中国大陆
一鼓作气,美国
九纹龙,中国台湾
两对半,中国大陆
群龙夺宝,中国香港
拼图,韩国
的士速递4,法国
激战运钞车,美国
母女情深,美国
用心跳,中国香港
爱妻日记,日本
12月男孩,澳大利亚
12月男孩,英国
12月男孩,美国
时光尽头的恋人,美国
歌舞青春1,美国
龙之家族,中国香港
幽冥魔剑,中国
寄生嗜育,美国
征婚启事,美国
大峡谷,美国
水中女妖,美国
佐罗的面具,美国
优雅的谎言,韩国
毒吻,中国大陆
敌人,塞尔维亚
敌人,波黑
敌人,克罗地亚
敌人,匈牙利
谁领风骚,美国
天赐良缘,中国香港
邪邪邪,中国
邪邪邪,香港
薯片,日本
爱情游戏,美国
明亮的星,英国
明亮的星,澳大利亚
明亮的星,美国
明亮的星,法国
热,美国
分裂,美国
哈克贝利·费恩历险记,美国
我的小情人克莱蒙,法国
风流医生俏护士,美国
死水,美国
稻草狗,美国
牛仔裤的夏天2,美国
一眉道长,中国香港
欲女反乱军,日本
动物总动员,德国
大毒枭,美国
芭比之森林公主,美国
午夜蝴蝶,中国内地
牛郎织女的故事,中国
惊叫大电影,美国
姿三四郎,日本
第一次不是你,香港
幸福的味道,中国
幸福的味道,深圳
盗墓者,美国
2B青年的不醉人生,中国
崩溃,美国
错缘,浙江横店
龙之心,美国
狗神,日本
哈克贝利·费恩历险记,美国
蛇王,中国香港
彼岸岛,韩国
彼岸岛,日本
安娜玛德莲娜,中国香港
聊斋艳谭之幽媾,中国香港
回归,韩国
神鞭,中国
巴黎假期,中国
卡奥斯,意大利
卡奥斯,法国
江湖再见,中国
坏蛋,澳大利亚
依然爱丽丝,美国
哈克贝利·费恩历险记,美国
天官赐福,中国香港
快乐工厂,泰国
快乐工厂,荷兰
快乐工厂,香港
哈克贝利·费恩历险记,美国
现金,法国
空蝉之森,日本
色欲天使,法国
真爱无敌,印度
惊沙,中国内地
时间裂缝,美国
横行霸道,中国香港
聊斋花弄月,香港
最高机密,美国
鬼屋魔影,美国
樱,中国大陆
勇者传说,日本
离开雷锋的日子,中国
回归,俄罗斯
哈克贝利·费恩历险记,美国
纯洁,英国
前路漫漫,日本
大工匠,中国大陆
感官游戏,加拿大
绝录求生,中国
黄飞鸿之龙城歼霸,中国香港
哈克贝利·费恩历险记,美国
合唱,伊朗
现金,印度
推销员之死,英国
美人如玉剑如虹,中国香港
哈克贝利·费恩历险记,美国
V字特工队,美国
迷你特工队,中国大陆
迷你特工队,菲律宾
纯粹,瑞典
移情别恋,美国
忠贞,法国
美人如玉剑如虹,美国
报告班长,中国台湾
宋朝灰姑娘,中国
无字天书,香港
芭比与胡桃夹子的梦幻之旅,美国
偷书贼,美国
偷书贼,德国
肉体性追缉,澳大利亚
新扎师妹3,中国香港
冲锋队怒火街头,中国香港
杰克与吉尔,美国
不良教育,西班牙
寡妇制造者,美国
寡妇制造者,英国
寡妇制造者,德国
旋转,德国
泪壶,日本
地海传说,美国
北京乐与路,中国香港
疯狂的麦克斯,澳大利亚
疯狂的麦克斯,美国
凶猫,中国香港
亡命之徒,法国
亡命之徒,美国
追忆逝水年华,法国
追忆逝水年华,意大利
追忆逝水年华,葡萄牙
金榜题名,中国香港
鬼屋魔影,美国
火人,英国
火人,澳大利亚
男欢女爱,中国大陆
摩登保镖,中国香港
中秋月,中国香港
不扣纽扣的女孩,中国香港
苏菲的抉择,美国
苏菲的抉择,英国
峡谷,美国
山间铃响马帮来,中国大陆
堕落东京,日本
钦差大臣,苏联
不死咒怨2,美国
不死咒怨2,日本
尸骨无存2,美国
空战英豪,美国
空战英豪,英国
追日,中国香港
红杏出墙,法国
左麟右李,中国香港
房中性事,美国
神秘花园,美国
死水,日本
笨贼妙探,美国
笨贼妙探,德国
目标战,中国大陆
大买卖,德国
大买卖,美国
假面骑士ZO,日本
鸡毛信,中国大陆
卡车,加拿大
月蚀,中国
恋爱三万英尺,中国
诺博士,英国
撒哈拉,美国
死水,中国大陆
豌豆公主,美国
查理,德国
钦差大臣,俄罗斯
师奶杀手,美国
人狼,日本
回忆中的玛妮,日本
怪怪怪的妻子,日本
造型师,中国
钦差大臣,荷兰
钦差大臣,匈牙利
花瓣,韩国
钦差大臣,美国
时光恋人,中国
超级英雄必死,美国
聊斋之艳蛇,中国香港
地下情,中国香港
天官赐福,中国香港
劫后余生,美国
劫后余生,智利
共犯,韩国
蜜桃成熟时2005之三人同眠,中国香港
立方体,美国
公司职员,韩国
海猫,日本
铁血战士S,美国
魔法保姆麦克菲2,英国
魔法保姆麦克菲2,法国
魔法保姆麦克菲2,美国
命中注定,泰国
无界之地,中国大陆
魔法保姆,德国
命中注定,泰国
行者无疆,中国大陆
46亿年之恋,日本
苗苗,中国
想唱就唱,中国大陆[3]
怪人二十面相,日本
回声,台湾地区
孩子们都很好,美国
乌冬,日本
情欲报复,韩国
暴风骤雨,中国大陆
人肉叉烧包II之天诛地灭,万能影业有限公司
如何众叛亲离,英国
太空运输,瑞士
室友,瑞典
S日记,韩国
刀手,中国香港
鬼玩人4,美国
白色恋人,中国
神之一手,韩国
玫瑰的故事,中国香港
双面情人,英国
青春万岁,中国香港
咒·丝,中国大陆
孔雀公主,中国大陆
日落大道,美国
不想在毕业前死去,西班牙
超人VS蝙蝠侠,美国
阳光下的罪恶,英国
丽人行,英国
驿动的心,西班牙
驿动的心,英国
白色恋人,韩国
冒险游戏,中国香港
复苏的蝴蝶,中国
我行我素,美国
我行我素,德国
母女情深,美国
精装追女仔2007,香港
看不见的世界,南非
看不见的世界,英国
神偷次世代,中国香港
合法色相,美国
青春荷尔蒙2,中国大陆
基佬四十,中国香港
命中注定,德国
律政英雄,日本
化身博士,美国
英雄郑成功,中国内地
附注：我爱你,美国
兰花花,中国香港
中国超人,中国香港
旺角半熟少女,中国香港
改变,意大利
改变,捷克
绅士大盗,法国
绅士大盗,意大利
绅士大盗,西班牙
绅士大盗,英国
冥河世界,美国
一切都好,中国大陆
秋雨,中国大陆
改变,地区:
改变,波兰
造雨人,美国
逃学战警,中国台湾
斗魂,韩国
大村姑,中国
拜金一族,美国
致命的诱惑,中国香港
车水马龙,中国大陆
花花性事,加拿大
别恋,法国
我是中国人,中国大陆
星期六,阿根廷
忏悔,美国
变脸迷情,中国香港
四个不平凡的少年,中国台湾
警察有约,中国
忏悔,前苏联
蛇蝎夜合花,中国香港
鹅卵石,中国大陆
非常男妓,德国
非常男妓,加拿大
方向,中国
仙履奇缘3：时间魔法,美国
鬼眼,中国香港
忘记我是谁,法国
忘记我是谁,西班牙
忘记我是谁,瑞士
美女狩猎,日本
心有灵犀,美国
情逢敌手,中国香港
激情假期,意大利
弟弟,日本
特工IRIS,韩国
亲人,中国
亲人,中国
开心见性,韩国
侏罗纪公园1,美国
回归,美国
幸运符,美国
乾隆下江南,中国香港
臭屁王,台湾
臭屁王,香港
大魔法师,中国香港
五路追杀令,美国
五路追杀令,英国
五路追杀令,法国
大撒把,中国
买房,中国大陆
都市情缘,中国香港
公元元年,美国
怒海争锋：极地远征,美国
反斗马骝,中国香港
篱笆墙外,美国
铁马骝,中国香港
霹雳大喇叭,中国香港
亚瑟和他的迷你王国2,法国
燃烧的平原,美国
燃烧的平原,阿根廷
最后的驱魔人,美国
神秘花园,法国
红旗飘飘,中国
最佳拍档之醉街拍档,中国香港
忏悔,中国大陆
最后的战役,法国
无人知晓,日本
百色起义,中国
极速先锋,中国
极速先锋,日本
禁忌,美国
幸福的味道,中国
幸福的味道,深圳
蠢蛋进化论,美国
殉难者,法国
殉难者,加拿大
面对面,瑞典
乱点鸳鸯谱,美国
大营救,中国大陆
第四张画,中国台湾
现代灰姑娘,美国
我行我素,欧美
滑稽时代,中国香港
我行我素,中国大陆
千王1991,中国香港
过界,中国
尔虞我诈,美国
三级蔷薇之恋,香港
弹指神功,中国香港
月亮上的男人,英国
现代豪放女,中国香港
美味情歌,中国大陆
源,中国台湾
侠女十三妹,中国大陆
侠女十三妹,日本
一眉道姑,中国香港
万籁俱寂,法国
万籁俱寂,塔吉克斯坦
万籁俱寂,伊朗
繁殖,加拿大
繁殖,美国
新基督山伯爵,美国
雌雄大盗,美国
边境杀手,美国
床的另一边,法国
女同志吸血鬼杀手,英国
时尚王,韩国
悍妇岗,中国大陆中国台湾
直觉,美国
菁菁,中国香港
劣等阵容,美国
劣等阵容,英国
凶宅,中国大陆
隐私,中国
挑战者联盟,阿根廷
挑战者联盟,西班牙
挑战者联盟,美国
早春,日本
阴阳爱,中国香港
西区故事,美国
鬼火,日本
神奇海盗团,英国
神奇海盗团,美国
疯狂的麦克斯4：狂暴之路,澳大利亚
疯狂的麦克斯4：狂暴之路,美国
刘天华,中国内地
畸零与色情,俄罗斯
大内高手,林福地
巨根见习生,美国
早春二月,中国大陆
醒狮,中国香港
迁徙的鸟,法国
迁徙的鸟,德国
迁徙的鸟,意大利
迁徙的鸟,西班牙
迁徙的鸟,瑞士
鬼井,日韩
三剑侠与飞机妹,香港
血誓,中国大陆
坠入地狱,法国
咒怨：终结的开始,日本
天师斗僵尸,中国
天师斗僵尸,香港
水啸雾都,英国
水啸雾都,加拿大
如月疑云,日本
TE AMO,新加坡
灭绝,美国
丽人行,中国大陆
亲戚,苏联
神探杨金邦,中国大陆
功夫皇帝,中国香港
Girlhood,美国
小女孩,中国大陆
朋友一场,美国
赌后,中国香港
雪山惊魂,挪威
分道扬镳,中国香港
致命请柬,中国
致命请柬,大陆
爱情和战争,韩国
可怜天下父母心,中国大陆
妖术,韩国
十三刺客,日本
诡镇,中国大陆
早间主播,美国
少年刑警,日本
曼谷重击,泰国
疯劫,中国香港
杂家小子,中国香港
朱莉与朱莉娅,美国
销魂玉,中国香港
精装追女仔2,中国香港
Three Days,美国
胆小鬼,英国
零时十分,中国台湾
kano,中国台湾
笑拳怪招,香港
第二次握手,中国
大汉口,中国大陆
林家铺子,中国大陆
活死人归来4,美国
吸血鬼僵尸的强暴,法国
锁麟囊,中国大陆
我的法兰西岁月,中国内地
沙漠之狐,美国
地心的纳粹,美国
私家秘密处女,中国香港
溶尸奇案,中国香港
一路顺风,法国
少女怪谈,韩国
女生向前翻,美国
Happy Birthday,美国
等待黎明,中国香港
畸形人,美国
夜袭,中国
两个世界,法国
一路顺风,中国大陆
寅次郎的故事,日本
佣兵传奇,美国
佣兵传奇,法国
佣兵传奇,西班牙
神之子,美国
守望,中国
世上的另一个我,日本
细细的红线,美国
死亡幻觉2,美国
查理曼大帝密码,德国
困惑的浪漫2,德国
成人之间,法国
好日子,英国
阴阳路之我在你左右,中国香港
大鼻子情圣,法国
颤抖的欲望,法国
颤抖的欲望,西班牙
提防小手,中国香港
杀戮时刻,美国
香火,中国
生与死,德国
生与死,英国
生与死,美国
当你熟睡,西班牙
七重天,美国
少林三十六房,中国香港
世界大战2之新的进攻,美国
大战外星人,美国
确定地可能,美国
情迷拉斯维加斯,美国
完美情人,香港
堡垒,美国
人海孤鸿,香港
美食从天而降,美国
七个变态人格,英国
幸存者,美国
幸存者,英国
鬼水怪谈,美国
化身博士,美国
金碧辉煌,中国
完美感觉,德国
完美感觉,英国
完美感觉,瑞典
完美感觉,丹麦
一路顺风,美国
两只蝴蝶,中国
舞女,中国
顺风,德国
二子开店,中国大陆
钢铁巨人,中国大陆
英雄好汉,中国香港
里斯本,西班牙
侍,日本
雪狗兄弟,美国
绝境逢生,中国大陆
开拓者,美国
实习生,美国
大盗贼,德国
大盗贼,欧美
魕,香港
魕,印尼
魕,峇里岛
魕,日本
魕,东京
乘客,美国
外婆,中国
凶咒,韩国
解剖,欧美地区
八百壮士,中国
美版血色入侵,美国
下一个就是你,美国
阿罗汉,韩国
钢铁师团,英国
伤,日本
爱封了,中国
爱封了,德国
安然无恙,美国
安然无恙,英国
倾国之恋,英国
生死抉择,中国大陆
无处藏身,韩国
触目惊心,中国香港
危情营救,中国
春花秋月,中国香港
指,日本
证书,中国大陆
龙咁威,香港
中间人,美国
相见不如怀念,美国
新男欢女爱,中国香港
诚如神之所说,日本
色降之血玫瑰,中国香港
早春,波兰
爱疯了,美国
自作多情,美国
小鬼当家2,美国
死亡之吻,美国
吸血裸女,美国
性瘾者,美国
无处藏身,美国
无处藏身,加拿大
在人间,苏联
阿克巴大帝,印度
只有你听见,日本
任逍遥,中国
任逍遥,韩国
任逍遥,日本
任逍遥,法国
川流不息,美国
天崩地裂,美国
追鬼七雄,中国香港
杨德财征婚,中国内地
异形终结,美国
变形金刚大电影,美国
变形金刚大电影,日本
终极警戒,日本
莫斯科2017,美国
莫斯科2017,俄罗斯
猪八戒杀人事件,美国
鬼水凶灵,日本
爱的初体验,英国
愤怒的面具,中国大陆
天意,法国
天意,瑞士
创造,英国
第七天堂,美国
格蕾丝,美国
格蕾丝,加拿大
天意,中国大陆
嘿·店,中国大陆
新方世玉,中国
新方世玉,中国香港
海狼,香港
求爱敢死队,中国香港
星期五之舞男,中国香港
阴儿房2,美国
第3次世界大战,白俄罗斯
人鱼朵朵,台湾
羞辱,美国
魂魄唔齐,中国香港
真相至上,美国
合家欢,中国香港
因为有你,美国
B计划,中国香港
以眼杀人,美国
以眼杀人,英国
从普拉达到纳达,美国
抢来的新娘,中国大陆
赌城快活女,中国
人蛇大战之蛇妖显灵,香港
山狗,中国
山狗,香港
你在哪里,中国大陆
君子剑,香港
朋友一场,韩国
年少轻狂,美国
山狗2003兽性陷阱,中国香港
七重天,中国香港
霹雳娇娃2：全速进攻,美国
起势摇滚,中国香港
五郎八卦棍,中国香港
旧约,韩国
五福临门,中国香港
领头狗,美国
豌豆公主,美国
山村老尸3,中国香港
第十二夜,英国
暴雨将至,中国大陆
五福临门,中国大陆
龙咁威,中国香港
二十四城记,中国大陆
终极僵尸王,香港
说谎的男孩与坏掉的女孩,日本
django,意大利
django,西班牙
django,法国
地域无门,中国大陆
七重天,中国香港
天凉好个秋,台湾
七金尸,香港
第十二夜,西班牙
美国派2,美国
第十二夜,苏联
爱火,加拿大
爱火,印度
爱在黑社会的日子,中国香港
势不两立,美国
1:99电影行动,香港
经过,中国台湾
火线追凶之血色刀锋,中国
飞刀,中国大陆
疯狂原始人2,美国
完美的爱,中国
神女,中国
九九艳阳天,中国大陆
最爱女人购物狂,中国香港
风月俏佳人,美国
法官老爹,美国
艾德·伍德,美国
其实不想走,中国
远山的呼唤,日本
清潭菩萨,韩国
这个夏天有异性,中国香港
我要做Model,中国香港
惹鬼回路,美国
横财三千万,中国香港
烽火,中国大陆
事件,日本
第十二夜,英国
无名氏,英国
无名氏,德国
无名氏,美国
天赐良缘,印度
黑色喜剧,中国香港
机关枪传教士,美国
爱情规划局,中国
天才与白痴,中国香港
一路上有你,泰国
疯狂,加拿大
牛皮,中国大陆
盗版猫,中国
胖女孩,法国
疯狂,瑞典
力王之真正敌人,中国香港
购物狂,中国香港
活死人归来5,美国
夺爱,韩国
灵魂歌王,美国
传承,中国
花开花落,法国
异想天开,中国
民国警花,浙江横店
灵动：鬼影实录,美国
第十二夜,英国
第十二夜,瑞典
新鬼武者,日本
选美,浙江横店
宇宙通缉令,美国
第十二夜,法国
第十二夜,澳大利亚
第十二夜,英国
第十二夜,美国
篮球公园,中国大陆
第十二夜,瑞典
第十二夜,西德
苍狼：直至天涯海角,日本
猛鬼咒,香港
三十九级台阶,英国
红色星球,美国
红色星球,澳大利亚
金发女奴隶,加拿大
金发女奴隶,捷克
格斗少年，菀得,韩国
鬼剧院之惊青艳女郎,香港
洞,中国台湾
洞,法国
天堂之门,美国
美错,墨西哥
美错,西班牙
开心大冒险,中国
月牙儿,中国大陆
大话腐女,中国大陆
淘气少女求爱记,韩国
惊世狂花,美国
体育馆宝贝,日本
轻舞飞扬,美国
想飞的钢琴少年,瑞士
秘密窗,美国
80天环游地球,美国
天堂之门,中国大陆
好事多磨,中国大陆
夹边沟,中国大陆
夹边沟,法国
夹边沟,香港
夹边沟,比利时
二见钟情,美国
良心,中国大陆
一路上有你,中国内地
巨蟒惊魂,泰国
龙凤配,香港
侠盗罗宾汉,美国
微爱,中国
听见天堂,意大利
谜,印度
叶塞尼亚,墨西哥
拯救小兔,美国
来自繁星的你,中国大陆
异想天开,法国
异想天开,加拿大
混混,中国大陆
寻找微尘,中国青岛
葫芦兄弟电影,中国
异想天开,香港
家有辣嫂,中国北京
狂舞派,香港
禁区,美国
谜,韩国
见鬼2,泰国
见鬼2,香港
张震讲故事之鬼迷心窍,中国
供品夫人,日本
囧人之越挠越痒,中国大陆
终极战士,美国
我的左脚,美国
我的左脚,爱尔兰
连环局,中国香港
相思病,波多黎各
相思病,美国
太平洋的奇迹,日本
离开,美国
地铁里的诱惑,意大利
独眼龙,美国
末代福晋,中国
我老婆要嫁人,韩国
地狱犬,Canada
暗夜,中国台湾
人狗奇缘2,韩国
人狗奇缘2,中国大陆
复制娇妻,美国
杀机四伏,中国
天下无敌,美国
浪子回头金不换,芬兰
一蚊鸡保镖,中国香港
暴风骤雨,美国
天明,中国大陆
丑男大翻身,中国大陆
北京·纽约,中国大陆
假如没有你,中国
热情,中国香港
凶榜,中国香港
一刀倾城,中国香港
一刀倾城,中国大陆
粮食,中国大陆
凤还巢,中国香港
再见列宁,德国
大千世界,中国香港
wanted,美国[1]
似曾相识,美国
欲火焚身,美国
欲火焚身,西德
真假千金,中国大陆
天下无敌,法国
天下无敌,比利时
天下无敌,瑞士
各得其所,法国
夺爱,英国
夺爱,美国
勿忘蛛,日本
相约星期二,美国
阿拉甲神灯,中国香港
少女哪吒,中国大陆
时光,匈牙利
爱的边缘,英国
阿尔菲,英国
阿尔菲,美国
陆小凤传奇之绣花大盗,大陆
地狱犬,加拿大
再世追魂,中国香港
乡村老尸,中国香港
咒怨：白老妇,日本
斗牌传说,日本
千面天王,中国香港
我们的故事,法国
夺爱,香港
夺爱,台湾
疯狗强尼,法国
疯狗强尼,比利时
疯狗强尼,利比里亚
流浪者之歌,英国
流浪者之歌,意大利
流浪者之歌,南斯拉夫
刑事,韩国
白粉双雄,中国香港
夺爱,中国
纽约行动,美国
永失我爱,中国
为了谁,日本
灵与欲,台湾
偷自行车的人,意大利
整九码,美国
整九码,加拿大
香港小姐写真,中国香港
分手达人,中国大陆
杀戮时刻,美国
杀戮时刻,加拿大
7天爱上你,中国
万诱宝鉴爱经,印度
万诱宝鉴爱经,印度尼西亚
圣女,法国
我是猫,日本
不需要爱情,韩国
乱世三人行,英国
乱世三人行,加拿大
事件,美国
锦绣佳人,英国
锦绣佳人,美国
啦啦啦,中国大陆
热天午后,美国
和平年代,巴西
地狱第19层,中国
美男记,中国大陆
英雄·喋血,中国大陆
英雄·喋血,香港
老夫子之小水虎传奇,中国
老夫子之小水虎传奇,日本
刺杀玫瑰,浙江横店
铸剑,中国大陆
最后的莫希干人,美国
表姐，你好嘢！,中国香港
阿修罗城之瞳,日本
神父,英国
夺命蟒蛇,香港
目露凶光,中国香港
落跑新娘,美国
青春梦里人,美国
索马里真相,中国
不是冤家不聚头,中国香港
白雪公主与猎人2,美国
约柜,美国
天使A,法国
纯净脆弱的心,日本
幻影车神2,印度
恐怖列车,西班牙
恐怖列车,英国
中环英雄,中国香港
心动奇迹,日本
大话西游之三藏伏魔,中国大陆
黑帮暴徒,英国
黑帮暴徒,南非
东京日和,日本
单恋,美国
高校痞子田中,日本
侠圣,中国香港
星际迷航：复仇女神,美国
过界,中国香港
熊猫总动员,中国大陆
熊猫总动员,德国
怒海潜将,美国
城市之光,中国香港
忍者龟,美国
六壮士,中国香港
破茧成蝶,西班牙
国家要案,美国
国家要案,英国
国家要案,法国
吸血裸女3,美国
暴力街区13：终极,法国
阿拉曼战役,美国
愤怒的葡萄,美国
玩火的女孩,瑞典
玩火的女孩,丹麦
玩火的女孩,德国
天煞,香港
好莱坞性战,美国
现在，很想见你,日本
深海,中国台湾
夏日,韩国
侠盗魅影,法国
侠盗魅影,墨西哥
侠盗魅影,美国
1303大厦,日本
兵工厂,苏联
海狼,美国
所罗门·凯恩,法国
所罗门·凯恩,捷克
所罗门·凯恩,英国
夺宝,中国大陆
三更之饺子,中国香港
卡萝尔,英国
卡萝尔,美国
卡萝尔,法国
脉冲星,比利时
真假美猴王,中国大陆
宅门里的丫鬟们,浙江横店
花心大少,中国香港
师弟出马,中国香港
午夜,内地
直男艺术,英国
间接伤害,美国
渔光曲,中国
海狼,德国
套利交易,美国
情欲电车,日本
月光游侠,日本
月光游侠,中国
魔屋,美国
午夜,美国
湖光山色,中国大陆
疯子,美国
富江：无限制,日本
DNA复制,美国
寻找刘三姐,中国大陆
不朽的园丁,英国
不朽的园丁,德国
正当杀人,美国
朋友圈之特别订制,中国大陆
热血,中国大陆
的士女王,美国
的士女王,法国
悸动青春,日本
龙少爷,中国香港
漫画风云,香港
断点,美国
邦尼和琼,美国
恶灵入侵,美国
京都神探,中国大陆
杀人执照,英国
杀人执照,美国
失忆,德国
喜马拉亚星,香港
僵尸奇兵,香港
迷恋,美国
僵尸道长3,中国香港
冒险乐园,美国
花开花落,中国
浪漫岛屿,韩国
枕边凶灵,香港
海狼,美国
凶兆,美国
喜爱夜蒲1,中国香港
大力士海格力斯,美国
迷墙,英国
死囚漫步,美国
死囚漫步,英国
绝地奶霸2,美国
为奴隶的母亲,中国大陆
阳阳,中国台湾
酷马,中国台湾
sunshine,英国
sunshine,美国
虫,美国
詹姆士,美国
堡垒,美国
新僵尸道长,中国大陆
爱与诚,日本
法外狂徒,澳大利亚
法外狂徒,英国
法外狂徒,美国
法外狂徒,法国
小活佛,列支敦士登英国
小活佛,法国
生死大营救,中国大陆
杀机四伏,中国大陆
落魄大厨,美国
狂怒,美国
科学怪狗,美国
405谋杀案,中国大陆
奇幻夜,美国
南男北女,韩国
边缘日记,美国
大都市,德国
小丑回魂,美国
小丑回魂,加拿大
内布拉斯加,美国
罗马大帝,西班牙
罗马大帝,意大利
罗马大帝,德国
爱的罗曼史,美国
屠尸行动,日本[1]
父子迷情,荷兰
父子迷情,俄罗斯
父子迷情,德国
父子迷情,意大利
洛奇4,美国
冰冻星球,美国
男妇女主任,中国内地
走路上学,中国大陆
沉静如海,法国
沉静如海,比利时
你眼中的世界,美国
喜马拉雅,法国
爱的艺术,法国
出奇制胜,美国
新半斤八两,中国香港
卫斯理之霸王卸甲,香港
雷霆万钧2012,美国
丧尸茅厕,日本
天雷勾动地火,美国
浅蓝深蓝,中国
夏佩的奇妙冒险,美国
微观世界,法国
寄生幼虫,美国
我是一个贼,中国香港
天崩地裂,美国
虫,美国
侯爵,比利时
侯爵,法国
清宫秘史,中国香港
变身小姐,韩国
小白杨,中国大陆
荡寇,中国
荡寇,中国香港
荡寇,巴西
荡寇,日本
月朦胧鸟朦胧,中国台湾
拳霸终极篇,泰国
真水无香,中国大陆
朱丽叶与梁山伯,中国香港
悟空传,中国大陆
恋风恋歌,韩国
上海之恋,中国
充气人偶,日本
上海正午,美国
给我一分钟,中国大陆
无间罪：僵尸重生,中国
走到尽头,韩国
无声风铃,中国香港
成龙的传奇,香港
少年赌圣,中国香港
新熟女时代,日本
美版午夜凶铃,美国
美版午夜凶铃,日本
南方,西班牙
南方,法国
永不言败,美国
群斗,法国
羊之歌,日本
键,意大利
年少轻狂,欧美
键,日本
钵兰街大少,中国香港
永远的三丁目的夕阳,日本
超感觉情侣,韩国
上海皇帝之雄霸天下,中国香港
流浪者之歌,日本
法国中尉的女人,美国
白血公主,泰国
南方,阿根廷
南方,法国
甜蜜十一月,美国
路易十四的情妇,法国
路易十四的情妇,意大利
路易十四的情妇,西班牙
路易十四的情妇,瑞士
怨鬼之家,泰国
致命录像带,美国
百年婚纱店,中国
僵尸保镖,中国台湾
限时追捕,美国
信义兄弟,中国大陆
暴走潜龙,美国
深喉揭密,美国
阿金,香港
害虫,日本
限制级恋足,美国
神迹,美国
玉罗刹,香港
天赐良缘,中国香港
血恋,香港
木兰从军,中国大陆
快活林,中国香港
丫丫,中国大陆
神勇飞虎霸王花,中国香港
七个隆咚锵咚锵,中国内地
春之雪,日本
重见天日,中国香港
新机械战警,美国
十分钟年华老去,英国
孩子王,中国
邻居大战,美国
翻译风波,美国
电影时间,韩国
电影时间,日本
禁室培欲爱的俘虏,中国香港
Keane,美国
军官与男孩,荷兰
美好的一年,美国
美好的一年,英国
完全饲育之女理发师之恋,日本
两个只能活一个,中国香港
美丽背后,中国大陆
甜蜜谎言,韩国
爱国者游戏,美国
空降兵,苏联
深呼吸,中国
尤物蜜雪儿,美国
天军,韩国
铁十字勋章,英国
铁十字勋章,西德
铁十字勋章,南斯拉夫
薄荷糖,韩国
我爱天上人间,中国
生于妓院,印度
沉默的羔羊4,英国
沉默的羔羊4,捷克
沉默的羔羊4,法国
沉默的羔羊4,意大利
辣手回春,中国香港
杀无赦,阿根廷
杀无赦,智利
杀无赦,德国
杀无赦,乌拉圭
黑暗天际,美国
神剑,中国大陆
神剑,台湾
深呼吸,法国
仁寺洞丑闻,韩国
颠鸾倒凤,中国香港
三打祝家庄,中国香港
大阅兵,中国大陆
虎！虎！虎！,台湾
深呼吸,中国
淘金记,美国
势不两立,法国
势不两立,西德
2022大海啸,泰国
现代爱情故事,中国大陆
五右卫门,日本
风起云涌,美国
实习生,美国
危险情人,美国
全力扣杀,中国香港
棺木,韩国
棺木,泰国
棺木,新加坡
棺木,美国
爱情是狗娘,墨西哥
特工狂花,美国
缘份,中国香港
绝望,西德
绝望,法国
夺宝奇兵3之圣战奇兵,美国
现代灰姑娘,中国香港
红潮风暴,美国
盛夏的猎户座,日本
