from_name,to_name
大明嫔妃之争宠,普通话
血源,汉语
死亡空间：余波,英语
天堂之路,英语
圣诞故事,英语
青春差馆,粤语
长调,普通话
长调,藏语
坟场禁区,英语
荒宅勿入,普通话
姐姐走了,韩语
多余人,英语
痴恋,French
裙角飞扬的日子,法语
大嫂查之女,日语
飘移凶间,粤语
飘移凶间,普通话
机器的叛变,英语
天边,普通话
小猪快跑,英语
美国派3：美国婚礼,英语
定罪,英语
天堂里的战争,西班牙语
吉原炎上,日语
食客2,韩语
凯特的外遇日记,英语
凯文怎么了,英语
鬼也笑,普通话
雨中的请求,北印度语
雨中的请求,英语
人鬼搭档,普通话
人鬼搭档,粤语
巨浪,汉语普通话
李慧娘,汉语
丑女复仇记,英语
杀死这个爱尔兰人,英语
回民支队,中文
深海挑战,英语
潜龙轰天3,英语
鬼娃回魂4,英语
肉体恶魔,意大利语
魔鬼佣兵,英语
朝我的心脏开枪,韩语
字母杀手,英语
恶魔预产期,英语
恶魔预产期,西班牙语
恶魔预产期,拉丁语
南北一家亲,汉语普通话
当阿历克斯遇到艾玛,英语
当阿历克斯遇到艾玛,法语
怒火飞行,英语
千年白狐,韩语
零的焦点,日语
海岛之恋,普通话
红灯笼,普通话
到底谁是魔鬼,英语
女嫖客,法语
铁血奇兵,普通话
少妇杀手,英语
过往,法语
过往,波斯语
音乐人生,粤语
异形基地,英语
舐血夜魔,英语
天堂的彼端,英语
国土防线Homefront (2013),英语
受难记,法语
雷霆扫穴,普通话
雷霆扫穴,粤语
再见最爱的人,普通话
我的酒鬼女友,韩语
怀胎九月,英语
越战创伤,英语
拉帮套,普通话
红裤子,英语
红裤子,粤语
教师日记,泰语
泰国黑帮,泰语
百元之恋,日语
千火玫瑰,粤语︱中英字幕
神秘仙境,挪威语
赌神传人,普通话
阿拉伯之夜,意大利语
雪之丞变化,日语
火线特攻,英语
金枪手徐宁,汉语普通话
守灵狗,英文
守灵狗,西班牙文
策马,英语
钓金龟,英语
魔发奇缘之后,英语
珍贵日子的梦想,韩语
日出城市,韩语
墓地狂舞,英语
老友有钱,英语
吓到笑,普通话
夺命海怪,英语
天魔异种,英语
缘尽今生,粤语
布利斯的爱情,英语
我心深处,英语
黑夜过后,英语
牛兄牛弟,汉语普通话[1]
我的母亲赵一曼,普通话
残酷异常虐待物语,日语
生人回避3,英语
站直了别趴下,普通话
少爷威威,粤语
人鬼情,普通话
迷情世家,普通话
开罗时间,英语
开罗时间,阿拉伯语
孽迷宫,英语
罗宾汉与玛莉安,英语
西环浮尸,粤语
女狙击手,普通话
街上流行红裙子,汉语普通话
怪诞俏女郎,英语
迷幻公园,英语
吸血家族汤普森,英语
爱的阴暗面,意大利语
爱在线,普通话
古惑夕阳红,粤语
往事不堪回首,英语
卡廷森林,波兰语
鲸骑士,英语
鲸骑士,毛利语
南行记,汉语普通话
落山风,台语
落山风,普通话
天外魔蛛,英语
天外魔蛛,西班牙语
生死时速1,英语
生死时速1,粤语
相爱到分手,英语
相爱到分手,法语
背靠背脸对脸,普通话
我是你的野蛮女友,普通话
七条命,普通话
七条命,粤语
新你所不知道的世界,日语
梦想预备生,普通话
甲天下,汉语
甲天下,普通话
湖底魔兽,德语
湖底魔兽,英语
全面围攻,英语
全面围攻,普通话
勇闯天下,粤语
你就是性福,西班牙语
杀神少女,英语
杀神少女,法语
杀神少女,德语
起尾注,粤语
起尾注,普通话
辣妹天使,普通话
鸡年大奸情,粤语
追踪长尾豹马修,法语
错误的相遇,韩语
格雷的五十道阴影：调教,英语
情癫大圣2魔兽传奇,普通话
魔鬼营业员,英语
12岁的少年,英语
全面搜寻圣诞狗狗,英语
朋友关系,韩国
不沉的太阳,日语
当爱降临,泰语
美女罐头,日语
笼中兽,普通话
灵幻少女,日语
灵幻少女,普通话
泥鳅也是鱼,普通话
捉鬼,普通话
雌狼,意大利语
贵妃还乡,二人转
美国风情画,英语
再见初恋,法语
再见初恋,德语
再见初恋,丹麦语
消失的村庄,普通话
中国霸王花,普通话
间谍女孩,韩语
奥塞罗,英语
不射之射,汉语普通话
土婆婆PK洋媳妇,普通话
死亡挑战行动,英语
狱前教育,英语
哥鲁达,泰语中字
庞贝古城最后一天,英语
eat pray love,英语
影舞者,英语
大眼睛,英语
大眼睛,法语
大眼睛,意大利语
夜生活的女人,普通话
奸人本色,粤语普通话
11:11,英语
双狙人2,英语
毒太阳,俄语
毒太阳,法语
后代,英语
一生爱永远,英语
蝉时雨,日语
神秘百慕大,英语
颍州的孩子,英语
颍州的孩子,汉语普通话
狗男女,英语
Bobo迷咒,普通话
雪魔镜,普通話
纯情舞女,韩语
纯情舞女,普通话
通灵感应,英语
星星的故乡,韩语
哆啦A梦：大雄与惑星之谜,日语
钓金龟,普通话
死亡军团,英语
流氓英雄,粤语
好运理发师,北印度语
霍比特人3：去而复归,英语
金牌制作人,英语
圣诞奇遇结良缘,普通话
圣诞奇遇结良缘,粤语
洞里春光,英语
葵花劫,普通话
葵花劫,日语
幸福卡片,英语
幸福卡片,汉语普通话
血溅三岔口,普通话
绿茵场,英语
尘雾家园,英语
尘雾家园,波斯语
女主角失格,日语
选秀日,英语
挑战纳粹,英语
私密日记,普通话
你好再见,法语
晴空战士,英语
晴空战士,韩语
乌鸦与麻雀,普通话
皮肉欲望,英语
安全性行为,英语
十英寸的英雄,英语
大碗茶,普通话
功夫神厨,普通话
此时此刻,英语
再见王老五,粤语
永远的活跳尸,英语
九龙皇后,粤语
脱衣舞娘大战狼人,英语
夏天的拉花,普通话
第八页,英语
把乐带回家2014,汉语
辛普森一家大电影,英语
网络惊魂,英语
网络惊魂,西班牙语
傻瓜训兵营,普通话
雪山惊魂2,挪威语
后代,英语
城市映像,普通话
被诅咒的学校,日语
你怎知道,英语
寒蝉鸣泣之时·誓,日语
回避,英语
爱子,韩语
思维空间,英语
迷夜惨遇,英语
小金鱼,汉语普通话
非常青春期,粤语
完全饲育：专属女仆,日语
艋钾,普通话
艋钾,闽南语
斑马人2,日语
别怕黑,英语
初春,阿尔巴尼亚语
铁甲威龙5,英语
真假英雄兄弟情,汉语普通话
对抗黑暗,英语
人类合约,英语
少林四小龙,普通话
不羁美少年,法语
铃木商店的当家娘,日语
女高中生僵尸,日语
妓女三部曲,中文
老情妇,法语
黑色豪门企业,英语
如果·爱在宝莱坞,印地语
三家巷,普通话
情舞师生,英语
风声后传,普通话
神探POWER之问米追凶,普通话
神探POWER之问米追凶,粤语
致命围困,英语
带我回家,英语
奇异的恩典,英语
霹雳雷神,英语
神秘人,英语
动物王国,英语
缘来是爱,汉语普通话
星球大战：克隆战争,英语
贪心鬼见鬼,汉语普通话
再靠近一点,韩语
信不信由你,汉语普通话
千机变之拯救危城,普通话
千机变之拯救危城,粤语
剧场版假面骑士OOO：将军与21核心硬币,日语
影舞者,英语
灵契,英语
贼帮伙,英语
追女重案组,粤语
镖行天下之龙骑禁军,普通话
飞天巨桃历险记,英语
小美人鱼3：爱丽儿的起源,英语
撞板风流,普通话
撞板风流,粤语
地狱为何恶劣,日语
狗年,英语
狗年,俄语
再见初恋,普通话
猛鬼舔人2,英语
生命的起源,中文
生命的起源,英文
玫瑰花开,普通话
迷幻高中,英语
锁王,汉语普通话
告诉他们，我乘白鹤去了,普通话
告诉他们，我乘白鹤去了,甘肃高台方言[2]
精锐部队,葡萄牙语
黄金公主,日语
捉鬼敢死队3,英语
阿尔巴特,蒙古语
嫁到宫里的男人,普通话
致命玩笑3,英语
人肉实验室,粤语
再见溪谷,日语
黄昏之恋,英语
帮规,普通话
迪兹先生,英语
果岭争雄,英语
十月奏鸣曲,泰语
性书狂人,英语
女爱人,英语
癫凤狂龙,粤语
未婚女子,英语
夏娃的诱惑之娇妻,韩语
迷失禁果,英语
不可能的爱,印度语
行规,普通话
讯息,韩语
鬼遮眼,英语
布莱恩的一生,英语
爱情三结义,普通话
南平红荔,汉语普通话
夏日遗失的27个吻,格鲁吉亚语
夏日遗失的27个吻,俄语
夏日遗失的27个吻,法语
夏日遗失的27个吻,英语
灵石会议,法语
我们的交换日记,日语
班级舞会,英语
凶房,韩语
辛巴达航海记,英语
辛巴达航海记,粤语
辛巴达航海记,意大利语
塞维利亚的理发师,西班牙语
食人族实录,英语
法内情大结局,普通话
法内情大结局,粤语
暗流2,法语
暗流2,德语
暗流2,意大利语
同房两家亲,英语
有招没招之爱情达人,普通话
伊恩·斯通之死,英语
遗书,英语
广播岁月,韩语
18岁的老处女,英语
大捷,汉语普通话
陆阿采与黄飞鸿,普通话
非法,英语
还我拇指,日语
低语,英语
触不到的恋人美国版,英语
爱你如诗美丽,意大利语
爱你如诗美丽,阿拉伯语
爱你如诗美丽,英语
机械危情,英语
颠倒黑白,波兰语
爱上爱,普通话
太子爷出差,粤语
痴男怨女,法语
邮差总按两次铃,英语
阿拉丁和大盗之王,英语
壬生义士传,日语
记得香蕉成熟时2,粤语
小小的家,日语
黑魔王,英语
女童军,韩语
琴动我心,汉语普通话
透明人,英语
关于爱情和那些魔鬼,汉语普通话
护宝狗狗,英语
蝴蝶杀手,普通话
男生女生黑白配,英语
姐妹2之再见青春,普通话
马格瑞姆的神奇玩具店,英语
11天11夜2,意大利语
玄奘大师,汉语普通话
混子,普通话
太保密码,法语
太保密码,英语
紧急追捕,汉语普通话
荒岛求生记,英语
变成鸟的少年,日语
两厢情愿,法语
四片羽毛,英语
都灵之马,匈牙利语
耶稣诞生,英语
看得到首尔吗,韩语
追凶双雄,英语
假凤虚凰,汉语普通话
天堂之路,荷兰语
天堂之路,英语
天堂之路,日语
天堂之路,马来语
天国与地狱,日语
天国与地狱,粤语
否,西班牙语
天上有海,普通话
木乃伊魔咒,英语
卜派小子,普通话
疯狂试爱,普通话
疯狂试爱,；
疯狂试爱,粤语
万圣节10,英语
黑色炸药,英语
那夜四次,意大利语
高品质生活,英语
通往明日之爱,日语
通往明日之爱,汉语
绑架冰淇淋,汉语普通话
换爱七日,汉语普通话
捉妖记,日语
捉妖记,中文
等爱的女人,普通话
等爱的女人,粤语
黑色安息日,意大利语
偷来的人生,英语
不要告诉爸爸,韩语
神鬼奇谋,英语
堕落花,法语
绘画还是做爱,法语
摩登衙门,粤语
小记者大侦探,英语
死里逃生,英语
豆花女,普通话
走上不归路,粤语
最后一周,英语
终极证人,英语
今天我休息,汉语普通话
赤影,日语
杀妻同盟军,英语
Bloomington,英语
南营洞1985,韩语
顺风车,汉语普通话
四千金的情人,西班牙语
影舞者,英语
影舞者,意大利语
白棉花,普通话
灵异空间,英语
太空犬,英语
女汤,普通话
天朝国库之谜,汉语普通话
G@me,日语
屋顶上的小提琴手,英语
屋顶上的小提琴手,希伯来语
屋顶上的小提琴手,俄语
财子名花星妈,粤语
财子名花星妈,普通话对白
战争的恐怖,英语；德语
牙医,意大利语
伟大的辩论家,英语
回到鬼屋,英语
韩国留学生活,普通话
悲欢岁月,英语
鳄妻,泰语
执法者,英语
执法者,西班牙语
可疑的顾客们,韩语
警魂,普通话
小字辈,汉语普通话
冬天的故事,法语
黑暗面电影,西班牙语
恋歌,普通话
上帝的处方,日语
遇见恶魔,英语
燃烧的零式战斗机,英语日语
恐怖热线,粤语
娜娜2,日语
樱田门外之变,日语
不说再见,普通话
蓝色星球,英语
正午迷情,英语
更高境界,英语
母子威龙,英语
双面镜,英语
回魂,英语
我仍在这里,英语
雪之丞变化,日语
子夜叹息,普通话
有时快乐有时悲伤,英语
有时快乐有时悲伤,被印度语
陋巷风云,英语
侠骨柔情,英语
27套礼服,英语
出拳女郎,韩语
史前狂鲨,英语
战妻,英语
星条旗下的丑闻,英语
长靴,英语
我的黑色小短裙,韩语
大路,汉语
太阳神诅咒,英语
极地雪犬,英语
细雪,日语
王牌播音员2,英语
冲击,意大利语
细雪,日语
美丽密语,韩语
野山,汉语普通话
梨花一枝春带雨,粤语
炎炎夏日,法语
鼠胆熊威,普通话
我与拿破仑,法语
我与拿破仑,意大利语
极道鲜师电影,日语
美丽与诅咒,英语
兰花盗,英语
兰花盗,拉丁语
吃蛋糕的人,英语
音乐江湖,普通话
通天长老,普通话
心结,汉语普通话
三十极夜2：黑暗的日子,英语
一个男人和一个女人,法语
日烦夜烦,英语
日烦夜烦,法语
我的青春蜜友,普通话
东港谍影,汉语普通话
沐浴盐僵尸,英语
丑八怪,俄语
一只海豚的传说,英语
与你同在的夏天,普通话
魔鬼绳结,英语
风吹稻浪,英语
风吹稻浪,爱尔兰语
风吹稻浪,拉丁语
千年等一天,普通话
千年等一天,粤语
十四女英豪,普通话
变形机体,英语
美脚迷路,日语
购物车,韩语
Q畸恋人,粤语
昆塔·盒子总动员,汉语普通话
毛脚女婿,阿拉伯语
毛脚女婿,英语
毛脚女婿,以色列语
毛脚女婿,西班牙语
魔幻迷宫,英语
风流医生,韩语
乡思,普通话
SP WOMAN 美之祭品,日语
黑夜幽灵,英语
魔性的诱惑,日语
一亲芳泽,英语
蔚蓝色的杭盖,汉语普通话
元帅之死,汉语普通话
狼人生死恋,英语
男人爱美神,英语
男人爱美神,希伯来语
男人爱美神,西班牙语
乔太守乱点鸳鸯谱,粤语
爱神的星跳,英语
爱神的星跳,泰语
爱神的星跳,塔加洛语
特里斯坦与伊索尔德,英语
美丽有缘,汉语普通话
美丽有缘,英语
牙仙,英语
暮光同城,英语
总统班底,英语
总统班底,西班牙语
亲密朋友,泰语
SPEC：结后篇,日语
the roommate,英语
跨界侦查,英语
飞来艳福,意大利语
飞来艳福,法语
死亡直播,英语
死亡直播,捷克语
死亡直播,俄语
死亡直播,希腊语
死亡直播,南非荷兰语
黑蝴蝶,普通话
我是狼,普通话
英语老师,英语
金鞋,汉语普通话
空中惊魂,英语
九月九日之重见天日,普通话
九月九日之重见天日,粤语
性女贞德,匈牙利语
欲海潮4,英语
寻堡奇遇2,英语
惊天传奇,粤语
惊天传奇,英语
惊天传奇,北印度语
惊天传奇,韩语
惊天传奇,汉语普通话
爱上验尸官,法语
街舞狂潮,汉语普通话
伊卡罗斯,英语
碧罗雪山,傈僳语
惊爆银河系,英语
新俏郎君,粤语
淘金俏冤家,英语
欲海潮2,英语
翠翠,普通话
逃狱,英语
热铁皮屋顶上的猫,英语
吸毒女,日语
弗兰克,英语
破戒,英语
破戒,日语
毁灭之日,英语
灰色花园,英语
台北星期天,普通话
台北星期天,塔加路语
台北星期天,英语
爆裂都市,日语
哈德森之鹰,英语
哈德森之鹰,意大利语
诺曼底登陆日,英语
末世纪暴潮,英语
我的秘密城堡,英语
汉娜姐妹,英语
江湖妹子,普通话
冰上奇迹,英语
科尼2012,英语
光复节特赦,朝鲜语
天定姻缘,英语
决战之后,普通话
惊爆九重天,英语
蓝色霹雳火,普通话
蓝色霹雳火,粤语
夺命异能,英语
夺命异能,粤语
命系琴弦,普通话
连环杀手亨利,英语
十万伙急,普通话
希特勒完蛋了,俄语
雨夜惊魂,普通话
终极挑战,德语
秋天日记,普通话
捕蛇少年,汉语普通话
2012末日预言,英语
变鬼2,泰语
252生存者,日语
战争的艺术,英语
金刚大战哥斯拉,日语
池女,普通话
池女,粤语
深海巨鲨3,英语
蚕花姑娘,普通话[1]
金凤凰,普通话
双面北野武,日语
万绿丛中一点红,粤语
终极笑探,英语
骄傲的将军,汉语普通话
高加索平原保卫战,俄语
上京物语,日语
屈辱,英语
屈辱,科萨语
屈辱,南非荷兰语
屈辱,祖鲁语
小六,汉语
小六,普通话
钢铁战士,汉语普通话
冰峰36小时,英语
Chappie,英语
你好再见,英语
绑架门口狗,朝鲜语
变身球星,英语
傲气盖天,英语
四十日夜,英语
摩西密码,英语
怪人怪事,粵語
女孩闺房,英语
贝城亡命之徒,英语
聪明人,英语
左边床右边床,西班牙语
唇上之歌,日语
轮滑女孩,英语
去年在马里昂巴德,法语
牙买加客栈,英语
12回合2 重装上阵,英语
肩并肩,英语
三天两夜,日语
职业男人,芬兰语
午夜梦回,英语
意外之夫,英语
赌侠马华力,英语
甜蜜的生活,英语
甜蜜的生活,法语
甜蜜的生活,德语
甜蜜的生活,意大利语
异世浮生,英语
亡魂复活,英语
亡魂复活,粤语
亡魂复活,法语
走钢丝的人,英文
吸血莱恩3,英语
推理要在晚餐后,日语
桃花江,汉语普通话
恋爱求证,英语
海鹰,普通话
哪啊哪啊神去村,日语
再造战士3：重生,英语
再造战士3：重生,Bulgarian
美娜文具店,韩语
高保真,英语
高保真,丹麦语
好死不如赖活着,河南话
好死不如赖活着,普通话
驱魔童,汉语普通话
驱魔童,粤语
封神劫,普通话
发电俏佳娃,普通话
佐贺的超级阿妈,日语
神奇宝贝：神奇宝贝保育家与苍海的王子玛纳霏,日语
日本诞生,日语
红衣女郎,英语
3D肉蒲团,粤语
我们的十年,汉语普通话
嘴对嘴,英语
灵气迫人,粤语
布偶大电影,英语
棋王和他的儿子,普通话
神秘谷,普通话
最想念的季节,普通话
血战阿拉曼,意大利语
天师捉妖,英语
购物惊魂记,英语
陪伴,日语
反托拉斯行动,英语
花样跳水少年,日语
开膛少女的异想世界,英语
提心吊胆,中文
回到那年夏天,普通话
生命之水,意大利语西班牙语
家有囍事2009,粤语
外太空杀人小丑,英语
棕兔,英语
保持冷静,英语
早安台北,普通话
一八九五,客家语
一八九五,日语
一八九五,闽南语
一八九五,少量
女囚锁连环,日语
交换生阿曼达,英语
自己的葬礼,英语
命运之门,英语
鸭子和野鸭子的投币式自动存放柜,日语
袭击,英语
四人帮之钱唔够洗,粤语
泰南拳,泰语
泰山功夫,汉语
点只功夫咁简单,粤语
决战时刻,英语
美少女啦啦队3,英语
大劫难,汉语普通话
海明威与盖尔霍恩,英语
极端行为,英语
第二指令,英语
机器人大爷,日语
机动部队之人性,粤语[1]
重案实录之犯罪天才,普通话
良宵,普通话
天使出更,粤语
半边人,普通话
半边人,粤语
云雨生死恋,粤语
黄宝石,英语
假面疑云,普通话
丧尸皇帝,英语
石敢当,普通话
战神蚩尤,普通话
初一十五,粤语
妖魔道,粤语普通话
阿拉莫之战,英语
阿拉莫之战,西班牙语
小战象,泰语
义胆厨星,英语
义胆厨星,粤语
义胆厨星,普通话
魔宫传奇,英语
魔宫传奇,粤语
魔宫传奇,沪语
魔宫传奇,僧伽罗语
魔宫传奇,锡兰语
衰仔失乐园,西班牙语
给太太打工,普通话
喜欢现在这样,韩语
四个圣诞节,英语
火星救母记,英语
梨花错,普通话
鬼四忌,泰语
冷瞳·贞子再现,普通话
can you hear me,普通话
can you hear me,闽南语
爱丽丝：从仙境来的少年,韩语
橡皮轮胎,法语
美女总动员,汉语
rabbit,英语
后继有人,英语
首尔星期天,韩语
乔太守乱点鸳鸯谱,国语
乔太守乱点鸳鸯谱,潮语
芭蕾公主,法语
终极魔法师,英语
沙井村之恋,英语
沙井村之恋,普通话
恐怖货轮,英语
蜘蛛侠前传,英语
蜘蛛侠前传,粤语
魔岛迷踪,英语
不许向上看,英语
龙霸天下,英语
战争角落,汉语普通话
新笑林小子之我最棒,普通话
泳池诱惑,英语
大审判,英语
澳门1949,汉语普通话
神丐,普通话
流沙幻爱,日语
废墟行动,德语
七十好年华,韩语
怀胎十月,英语
明亮的心,普通话
第一场雪,英语
水深火热之生化狂鲨,英语
十字路口的美少年,日语
龙之心3：巫师的诅咒,英语
死亡视频网页,日语
慌心体验,粤语
爱后爱,韩语
神奈大成功,日语
想死趁现在,国语
想死趁现在,日语
陪伴,中文
神犬当家,英语
棋盘游戏,英语
美丽坏东西,英语
美丽坏东西,索马里语
美丽坏东西,西班牙语
美丽坏东西,法语
绝命空间,英语
真夏的方程式,日语
叛舰喋血记,英语
武功山别恋,国语
逆转人生,韩语
希望与反抗,德语
教皇诞生,意大利语
八卦莲花掌,普通话
幽灵号潜艇,韩语
风骚小保姆,英语
我们的社区,韩语
爱情来了,泰语
彩云飞,普通话
南方大作战,韩语
爱情狂想曲,普通话
爱情狂想曲,英语
决战要塞,俄语
地老天荒,粤语
迷途的羔羊,汉语
潜艇总动员2,汉语普通话
武状元铁桥三,粤语
黑色星期四,波兰语
疤面人,英语
疤面人,意大利语
韩国电影幸福,韩语
黑道之家,英语
魔鬼骑士,英语
爱、性和欺骗,印度语
惊声尖笑1,英语
史崔特先生的故事,英语
真爱满行囊,法语
侠捕,汉语普通话
生动的艳火,韩语
天堂日记,汉语
修道院里故事,意大利语
人体雕塑,英语
二十四只眼睛,日语
人心,英语
复仇在我,日语
好小子之新七小福,普通话
独立时代,汉语
独立时代,普通话
火星上最后的日子,英语
好景在望,英语
涉足荒野,英语
白化农场,英语
人形净琉璃,英语
神探福尔摩斯,英语
神探福尔摩斯,粤语
贪吃树,捷克语
贪官的情人,普通话
鸳梦重温,粤语
三度偷情,广东话
玉米地的孩子：起源,英语
初吻2,法语
失去的纯真,塔加路语
失去的纯真,菲律宾语
十二猴军团,英语
婉君表妹,汉语普通话
四大门派,粤语
伴你高飞,普通话
篮球不说谎,英语
闪婚总动员,汉语普通话
黑暗中的救赎,普通话
苦恼人的笑,汉语普通话
标错参,普通话
标错参,粤语
加勒比海盗5：死无对证,英语
十日天堂,汉语普通话
钞票飞,汉语普通话
幻灵先生,普通话
山东响马,普通话
洛城疑云,英语
冰场打架王,英语
蓝色大海,日语
陌路相逢,普通话
伤心小号曲,西班牙语
爱情盛宴,英语
桃色星期五,普通话
星际征服者,英语
星守之犬,日语
我是香港人,普通话
我是香港人,粤语
奇幻森林历险记,英语
公平的爱,韩语
不忠少妇,西班牙
午夜快车,英语
午夜快车,马尔他语
午夜快车,法语
狼吻,粤语
狼吻,普通话
高潮满座,菲律宾语
高潮满座,塔加拉族语
2001个变态者,英语
恐怖疯人院,英语
百慕大怪兽,彩色
代号猛虎行动,印地语
代号猛虎行动,英语
代号猛虎行动,北印度语
威震八方2,英语
情色货运,英语
原乡人,汉语普通话
跳楼男,英语
秘密与谎言,英语
玩物,韩语
凯利党,英语
万世师表,英语
追上去,普通话
迷失之地,英语
善意杀戮,英语
灭绝：基因改造编年史,英语
超蛙战士之威武教官,普通话
女杀油地狱,日语
新说牡丹灯笼：妖美传奇,日语
地狱兄弟,英语
恶梦侦探,日语
纳瓦隆大炮,英语
纳瓦隆大炮,德语
纳瓦隆大炮,希腊语
遇上波莉,英语
御姐奶爸,英语
暗黑骑士铠传,日语
擒凶记,英语
擒凶记,法语
擒凶记,阿拉伯语
在商言商,荷兰语
裸色告白,法语
裸色告白,英语
裸色告白,波兰语
南京的基督,粤语
南京的基督,日语
谁和她上床了,韩语
费城往事,英语
阳光清洗,英语
疾速行动,俄语
镖行天下前传之燃眉危机,普通话
小伙伴,汉语普通话
舢舨92,粤语
青松岭,普通话
痞客青春,泰语
蛇谷的诅咒,波兰语
蛇谷的诅咒,俄语
猫的葬礼,韩语
涉外大酒店,英语
涉外大酒店,北印度语
傲慢与激情,德语
极端分子,普通话
捉鬼小精灵,英语
自杀现场直播,北印度语
自杀现场直播,英语
寸草心,普通话
寂寞芳心,土耳其语
对局,普通话
断了片,汉语
断了片,普通话
童党之街头霸王,粤语
邪恶新世界,英语
夺宝奇兵1之法柜奇兵,英语
夺宝奇兵1之法柜奇兵,法语
夺宝奇兵1之法柜奇兵,德语
夺宝奇兵1之法柜奇兵,希伯来语
夺宝奇兵1之法柜奇兵,尼泊尔语
不良英雄,普通话
巨大奇迹,英语
诡秘怪谈,英语
不思议天使,日语
公路美人,汉语普通话
Ha-Sodot,希伯来语
Ha-Sodot,法语
Ha-Sodot,英语
次世代机动警察,日语
机器人,英语
别无所求,德语
辣死你妈,粤语
辣死你妈,英语
辣死你妈,日语
辣死你妈,马来语
辣死你妈,Malay
辣死你妈,泰米尔语
我的子弹会转弯,英语
荣誉之季,英语
神女峰的迷雾,普通话
异乡人,匈牙利语
异乡人,斯洛伐克语
铁门3D,英语
列车惊魂,英语
人鼠之间,英语
少林传人,普通话
少林传人,粤语
包氏父子,汉语普通话
奇迹发生的地方,泰语
还我河山,普通话
复仇者联盟3：无限战争（下）,英语
伤kids,日语
香港厨神,粤语
新世纪福音战士：真人版,英语
speak,英语
许海峰的枪,普通话
印度之行,英语
印度之行,北印度语
春宫电影人,法语
在屋顶上流浪,英语
后生,客家话
后生,客语
赫默尔,荷兰语
九朵云,英语
决裂,挪威语
猜猜谁来吃晚餐,英语
波奇亚,英语
一年到头,汉语普通话
魔天劫,汉语普通话
月光旅程,英语
母亲与娼妓,法语
hello锦衣卫,普通话
盗马贼,汉语普通话
盗马贼,藏语
戈雅之灵,英语
外出就餐5,英语
苍蝇王,英语
海上的女皇,泰语
皇家师姐3：雌雄大盗,粤语
皇家师姐3：雌雄大盗,普通话
皇家师姐3：雌雄大盗,日语
射雕英雄传第三集,普通话
第五指令,英语
大路,粤语
大路,汉语普通话
小狐狸,英语
严惩不贷,英语
战壕,英语
疯狂83,粤语
风暴来临,英语
成长的感觉18岁,韩文
香料情缘,英语
五星级性妓,中文字幕
近水楼台,汉语普通话
颤栗异种,英语
悍将奇兵,英语
幸福快递,普通话
恐怖太平间,英语
活尸战场,英语
活尸战场,法语
索女罗拉,西班牙语
温柔美色,日语
12夜,粤语
12夜,汉语普通话
无人荒岛,英语
阿姆斯特丹的水鬼,荷兰语
阿姆斯特丹的水鬼,西班牙语
阿姆斯特丹的水鬼,汉语普通话
阿姆斯特丹的水鬼,英语[1]
蓝蝴蝶,普通话
模范家庭,英语
猛鬼街Ⅵ,英语
白色杀机,英语
最后胜利,粤语
蓝蝴蝶,英语
女盗撮师,日语
爱你一生一世,汉语普通话
贴身兄弟,英语
完美计划,英语
致命的艳遇,法语
死里逃生2,英语
悍将双雄,德语
亲亲，撞撞,英语
航越地平线,英语
我要金龟婿,粤语
阴牙人,英语
火并,汉语普通话
来历不明,普通话
薄幸,粤语
火云盗,泰语
少年特工科迪2,英语
边做边摄,法语
音乐教父,英语
洛杉矶土匪,英语
洛杉矶土匪,西班牙语
黑色大丽花,英语
新女儿,英语
战争与回忆,英语
战争与回忆,法语
战争与回忆,德语
战争与回忆,日语
战争与回忆,俄语
移动城市,英语
移动城市,汉语广东话
突围,普通话
偶遇极恶少年,日语
追踪再现,印度语
性昏迷,英语
奇迹爱情物语,日语
浴血擒魔,英语
狐蝠,普通话
狐蝠,粤语
狐蝠,英语
一日钟情,英语
一日钟情,西班牙语
子宫的记忆,日语
正义前锋,英语
司法雇佣兵,英语
灵魂密码,泰语
暴力街头3：决不退缩,英语
走出西柏坡,汉语普通话
烈火情仇,粤语
大洋深处,英语
秋日,西班牙语
哆啦A梦：新·大雄与铁人兵团～展翅吧天使们～,日语
13月,日语
小狐狸,英语
整形归来,汉语普通话
哆啦A梦：大雄的宇宙漂流记,日语
凭神,日语
学校霸王花,韩语
无路可退,英语
意外事件,英语
伯尔尼的奇迹,德语
本X,荷兰语
逆转胜,汉语普通话
夺命接触,粤语
在魔鬼知道你死前,英语
燃烧吧！欧吉桑,汉语普通话
世界奇妙物语2012年秋季特别篇,日语
车正在追,客语
车正在追,普通话
露点的诱惑,法语
最后的假期,英语
替身演员,法语
因为·爱,华文
妖魔道之神仙学堂,粤语普通话
七日复仇,法语
passion,英语
passion,德语
黑色豪门,法语
黑色豪门,英语
黑色豪门,汉语
无敌车队,英语
电单车,汉语普通话
恋爱排班表,汉语普通话
心理医师,英语
诺玛的十七岁,普通话
诺玛的十七岁,哈尼语
诺玛的十七岁,英语
诺玛的十七岁,云南方言
诺玛的十七岁,日语
儿子的房间,意大利语
儿子的房间,拉丁语
女捕快,汉语普通话
万世师表,英语
黑幕,汉语普通话
女尸谜案,西班牙语
少年H,日语
半梦半醒的人生,英语
生命奇迹小狐狸,日语
花仔多情,粤语
暹罗玫瑰,泰语
暹罗玫瑰,英语
暹罗玫瑰,法语
女人泡女人,英语
虎父无犬子,英语
匹萨,英语
女奴帝国,英语
一言止杀,汉语普通话
幻想之地,英语
冲出逆境,英语
